Anonymous_ID,Filename,Relative_Path,Extension,Image_Format,Image_Mode,Channels,Bit_Depth,File_Size_Bytes,File_Size_KB,File_Size_MB,Width,Height,Aspect_Ratio,Total_Pixels,Intensity_Min,Intensity_Max,Intensity_Range_MaxMin,Intensity_Mean,Intensity_Median,Intensity_SD,Intensity_Q1,Intensity_Q3,Intensity_IQR,Intensity_P1,Intensity_P5,Intensity_P95,Intensity_P99,Robust_Range_P95_P5,Robust_Range_P99_P1,Entropy,RMS_Contrast,Laplacian_Variance,Dark_Pixel_Ratio_Percent,Bright_Pixel_Ratio_Percent
P0286,P0286_01.jpg,P0286_01.jpg,.jpg,JPEG,L,1,8-bit,460734,449.936,0.43939,2312,1184,1.952703,2737408,0.0,255.0,255.0,71.98723098639297,32.0,75.2848901080655,11.0,145.0,134.0,0.0,2.0,210.0,236.0,208.0,236.0,6.975273609161377,75.2848901080655,169.96309689257205,38.205338773029084,0.5754348639296737
P0287,P0287_01.jpg,P0287_01.jpg,.jpg,JPEG,L,1,8-bit,493812,482.238,0.47094,2244,1312,1.710366,2944128,0.0,255.0,255.0,68.12841934861528,28.0,73.76942147347933,11.0,132.0,121.0,0.0,3.0,211.0,239.0,208.0,239.0,6.795464515686035,73.76942147347933,148.48715302684795,37.78775922785966,0.7689543389417851
P0288,P0288_01.jpg,P0288_01.jpg,.jpg,JPEG,L,1,8-bit,1092043,1066.448,1.04145,2884,2707,1.065386,7806988,0.0,255.0,255.0,49.374159535021704,12.0,60.954579562356706,6.0,100.0,94.0,0.0,0.0,167.0,188.0,167.0,188.0,6.37971305847168,60.954579562356706,55.94392093727026,50.18231102699274,0.03417451134803845
P0288,P0288_02.jpg,P0288_02.jpg,.jpg,JPEG,L,1,8-bit,609899,595.604,0.58165,2032,2439,0.833128,4956048,0.0,255.0,255.0,57.932554527316924,19.0,62.69431130215643,17.0,107.0,90.0,0.0,8.0,182.0,203.0,174.0,203.0,5.971985340118408,62.69431130215643,51.91189984359303,10.742853983657946,0.06991457709852689
P0288,P0288_03.jpg,P0288_03.jpg,.jpg,JPEG,L,1,8-bit,651508,636.238,0.62133,2032,2439,0.833128,4956048,0.0,210.0,210.0,55.819800373200586,28.0,52.893829942924825,21.0,96.0,75.0,0.0,0.0,160.0,187.0,160.0,187.0,6.474188327789307,52.893829942924825,72.06778919343114,12.45655812857341,0.0035310392474003477
P0289,P0289_01.jpg,P0289_01.jpg,.jpg,JPEG,L,1,8-bit,553239,540.272,0.52761,2488,1263,1.969913,3142344,0.0,255.0,255.0,57.442293078033465,21.0,68.4695508818617,5.0,106.0,101.0,0.0,0.0,198.0,226.0,198.0,226.0,6.57794189453125,68.4695508818617,228.4509531029165,43.4538993821173,0.22457757648430599
P0290,P0290_01.jpg,P0290_01.jpg,.jpg,JPEG,L,1,8-bit,569697,556.345,0.54331,2560,1217,2.103533,3115520,0.0,255.0,255.0,60.77305072668447,23.0,69.93652749881393,6.0,112.0,106.0,0.0,0.0,202.0,227.0,202.0,227.0,6.736300468444824,69.93652749881393,237.27789815450006,42.13874409408381,0.24589795603944123
P0291,P0291_01.jpg,P0291_01.jpg,.jpg,JPEG,L,1,8-bit,518405,506.255,0.49439,2388,1283,1.861263,3063804,0.0,255.0,255.0,81.93073512535398,46.0,79.69886284396802,9.0,165.0,156.0,0.0,3.0,212.0,237.0,209.0,237.0,6.732443809509277,79.69886284396802,145.37383052063745,41.620547528497255,0.6235059422861253
P0292,P0292_01.jpg,P0292_01.jpg,.jpg,JPEG,L,1,8-bit,446127,435.671,0.42546,2268,1215,1.866667,2755620,0.0,255.0,255.0,65.70400563212634,24.0,72.90087388557947,9.0,123.0,114.0,0.0,0.0,205.0,236.0,205.0,236.0,6.888676643371582,72.90087388557947,150.8331430502048,42.96506775244773,0.587599160987364
P0293,P0293_01.jpg,P0293_01.jpg,.jpg,JPEG,L,1,8-bit,406551,397.022,0.38772,2136,1212,1.762376,2588832,0.0,255.0,255.0,61.212870128304964,25.0,69.69618631418595,8.0,107.0,99.0,0.0,0.0,201.0,236.0,201.0,236.0,6.679669380187988,69.69618631418595,246.86290956993818,44.65283958171098,0.6045969765515877
P0294,P0294_01.jpg,P0294_01.jpg,.jpg,JPEG,L,1,8-bit,555242,542.229,0.52952,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.71409760357446,21.0,59.582488784727445,20.0,26.0,6.0,5.0,11.0,201.0,232.0,190.0,227.0,5.413634777069092,59.582488784727445,56.91453647095558,6.258413962092376,0.445980345630228
P0294,P0294_02.jpg,P0294_02.jpg,.jpg,JPEG,L,1,8-bit,555213,542.2,0.52949,2032,2439,0.833128,4956048,0.0,255.0,255.0,44.35728992132441,14.0,61.401639221963705,12.0,47.0,35.0,0.0,3.0,191.0,218.0,188.0,218.0,5.570878982543945,61.401639221963705,38.83556181117102,28.78148072819311,0.11825954873721965
P0295,P0295_01.jpg,P0295_01.jpg,.jpg,JPEG,L,1,8-bit,546736,533.922,0.52141,2404,1394,1.724534,3351176,0.0,222.0,222.0,71.26950568994287,80.0,66.92238075191212,0.0,131.0,131.0,0.0,0.0,174.0,199.0,174.0,199.0,5.468419075012207,66.92238075191212,183.94683436097242,40.27004251641812,0.03974724096854358
P0296,P0296_01.jpg,P0296_01.jpg,.jpg,JPEG,L,1,8-bit,524815,512.515,0.5005,2140,1612,1.327543,3449680,0.0,255.0,255.0,45.98969411655574,19.0,56.48632317498904,6.0,71.0,65.0,0.0,1.0,175.0,221.0,174.0,221.0,6.604360103607178,56.48632317498904,85.63808973325659,44.1606757728253,0.1779585352844322
P0297,P0297_01.jpg,P0297_01.jpg,.jpg,JPEG,L,1,8-bit,488181,476.739,0.46557,2260,1439,1.570535,3252140,0.0,255.0,255.0,60.005371539970604,25.0,66.51328628926625,16.0,92.0,76.0,0.0,3.0,205.0,237.0,202.0,237.0,6.965368270874023,66.51328628926625,89.53841614792624,19.222265954110217,0.6475428487088501
P0298,P0298_01.jpg,P0298_01.jpg,.jpg,JPEG,L,1,8-bit,645647,630.515,0.61574,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.55998105748774,12.0,65.38591802576599,9.0,62.0,53.0,0.0,2.0,188.0,211.0,186.0,211.0,5.977800369262695,65.38591802576599,141.7800089339472,50.10558816218084,0.20518364632465225
P0298,P0298_02.jpg,P0298_02.jpg,.jpg,JPEG,L,1,8-bit,712830,696.123,0.67981,2032,2439,0.833128,4956048,0.0,255.0,255.0,63.492885460350664,19.0,71.80806951209178,16.0,123.0,107.0,1.0,8.0,204.0,228.0,196.0,227.0,6.306921482086182,71.80806951209178,125.4933755823245,10.69565912194555,0.31718821125219127
P0299,P0299_01.jpg,P0299_01.jpg,.jpg,JPEG,L,1,8-bit,428145,418.11,0.40831,1628,2032,0.801181,3308096,0.0,255.0,255.0,59.33197887848478,23.0,63.28936330418889,18.0,99.0,81.0,1.0,10.0,187.0,210.0,177.0,209.0,6.471027374267578,63.28936330418889,51.53281092661163,8.087733850529126,0.07789979492735398
P0299,P0299_02.jpg,P0299_02.jpg,.jpg,JPEG,L,1,8-bit,411821,402.169,0.39274,1628,2032,0.801181,3308096,0.0,255.0,255.0,55.765008028787555,22.0,62.30726575463008,15.0,84.0,69.0,0.0,1.0,189.0,221.0,188.0,221.0,6.7494049072265625,62.30726575463008,51.72856053236725,19.45212593588578,0.23342732496275803
P0300,P0300_01.jpg,P0300_01.jpg,.jpg,JPEG,L,1,8-bit,587951,574.171,0.56071,2032,2439,0.833128,4956048,0.0,255.0,255.0,46.9871369284559,23.0,52.4443274907823,21.0,39.0,18.0,1.0,11.0,173.0,198.0,162.0,197.0,5.634782791137695,52.4443274907823,43.717657460450575,6.410914502845816,0.06321569121203023
P0300,P0300_02.jpg,P0300_02.jpg,.jpg,JPEG,L,1,8-bit,678341,662.442,0.64692,2032,2439,0.833128,4956048,0.0,255.0,255.0,44.42352737503753,11.0,61.785169934253396,8.0,61.0,53.0,0.0,0.0,182.0,219.0,182.0,219.0,5.901445388793945,61.785169934253396,76.26065375325523,62.48914457648513,0.19434840017691515
P0301,P0301_01.jpg,P0301_01.jpg,.jpg,JPEG,L,1,8-bit,1121347,1095.065,1.0694,2532,2683,0.94372,6793356,0.0,255.0,255.0,48.236489740858566,15.0,58.60687328555301,10.0,71.0,61.0,0.0,1.0,176.0,206.0,175.0,206.0,6.525038719177246,58.60687328555301,107.92144134110661,40.045744695258136,0.015956767170747416
P0301,P0301_02.jpg,P0301_02.jpg,.jpg,JPEG,L,1,8-bit,651690,636.416,0.6215,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.97753028219259,17.0,57.768557498365666,13.0,76.0,63.0,0.0,5.0,173.0,203.0,168.0,203.0,6.426807403564453,57.768557498365666,35.33732889906575,22.204022237072767,0.010229925133897009
P0301,P0301_03.jpg,P0301_03.jpg,.jpg,JPEG,L,1,8-bit,580006,566.412,0.55314,2032,2439,0.833128,4956048,0.0,255.0,255.0,37.50321425458349,8.0,56.983009106465495,6.0,44.0,38.0,0.0,0.0,175.0,203.0,175.0,203.0,5.5896430015563965,56.983009106465495,41.710243771703254,66.78163730456203,0.06515271845631843
P0302,P0302_01.jpg,P0302_01.jpg,.jpg,JPEG,L,1,8-bit,664514,648.939,0.63373,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.49661161473819,18.0,59.1798643901121,16.0,42.0,26.0,1.0,8.0,183.0,208.0,175.0,207.0,5.679744720458984,59.1798643901121,96.29735855052941,11.054937321026753,0.0771178971632236
P0302,P0302_02.jpg,P0302_02.jpg,.jpg,JPEG,L,1,8-bit,665653,650.052,0.63482,2032,2439,0.833128,4956048,0.0,255.0,255.0,52.01143713700917,20.0,59.107047410951544,16.0,77.0,61.0,0.0,7.0,177.0,203.0,170.0,203.0,6.260132789611816,59.107047410951544,46.917259333263836,12.298044732415828,0.07806623341823969
P0303,P0303_01.jpg,P0303_01.jpg,.jpg,JPEG,L,1,8-bit,735820,718.574,0.70173,2032,2439,0.833128,4956048,0.0,255.0,255.0,66.65677753726357,45.0,55.16879302939151,27.0,84.0,57.0,4.0,16.0,182.0,209.0,166.0,205.0,7.0537519454956055,55.16879302939151,56.07728247455227,3.1577579555323116,0.10286421761855413
P0303,P0303_02.jpg,P0303_02.jpg,.jpg,JPEG,L,1,8-bit,603830,589.678,0.57586,2032,2439,0.833128,4956048,0.0,255.0,255.0,50.88382215022938,21.0,60.05449004335332,16.0,62.0,46.0,0.0,9.0,193.0,219.0,184.0,219.0,6.375208854675293,60.05449004335332,47.67566447774653,10.183497012135476,0.1794171485021937
P0304,P0304_01.jpg,P0304_01.jpg,.jpg,JPEG,L,1,8-bit,520557,508.356,0.49644,2032,2439,0.833128,4956048,0.0,255.0,255.0,40.13001387395764,14.0,59.51499718455873,9.0,23.0,14.0,0.0,5.0,189.0,214.0,184.0,214.0,5.777206897735596,59.51499718455873,52.12736410036393,43.894449771269365,0.07774339554419167
P0304,P0304_02.jpg,P0304_02.jpg,.jpg,JPEG,L,1,8-bit,537033,524.446,0.51215,2032,2439,0.833128,4956048,0.0,255.0,255.0,37.496791395079306,10.0,57.78390026589734,7.0,29.0,22.0,0.0,2.0,181.0,210.0,179.0,210.0,5.725885391235352,57.78390026589734,46.28001006485178,60.852174958757466,0.07372809948571928
P0305,P0305_01.jpg,P0305_01.jpg,.jpg,JPEG,L,1,8-bit,497689,486.024,0.47463,2128,1292,1.647059,2749376,0.0,255.0,255.0,66.72275672734467,24.0,74.07030584124743,10.0,127.0,117.0,0.0,1.0,210.0,240.0,209.0,240.0,6.755410194396973,74.07030584124743,273.1338770820905,45.10641687422891,0.8651781349658978
P0306,P0306_01.jpg,P0306_01.jpg,.jpg,JPEG,L,1,8-bit,646055,630.913,0.61613,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.02766337210616,23.0,52.24838376079788,18.0,38.0,20.0,3.0,11.0,171.0,199.0,160.0,196.0,6.1072869300842285,52.24838376079788,57.592283537327155,6.410551310237513,0.06632300574974254
P0306,P0306_02.jpg,P0306_02.jpg,.jpg,JPEG,L,1,8-bit,751792,734.172,0.71696,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.44664983067153,24.0,50.248271946224605,18.0,79.0,61.0,1.0,9.0,157.0,186.0,148.0,185.0,6.417342185974121,50.248271946224605,79.92949980756559,9.315728984061494,0.06670637572517457
P0307,P0307_01.jpg,P0307_01.jpg,.jpg,JPEG,L,1,8-bit,1017330,993.486,0.9702,2440,2845,0.857645,6941800,0.0,255.0,255.0,55.56539528652511,16.0,63.247485978242416,10.0,111.0,101.0,0.0,2.0,176.0,196.0,174.0,196.0,6.524829864501953,63.247485978242416,58.98347785696977,42.27855887521969,0.043706243337462904
P0307,P0307_02.jpg,P0307_02.jpg,.jpg,JPEG,L,1,8-bit,847632,827.766,0.80836,2032,2439,0.833128,4956048,0.0,255.0,255.0,57.81445014253292,32.0,59.79043286749511,10.0,105.0,95.0,0.0,0.0,176.0,206.0,176.0,206.0,7.021765232086182,59.79043286749511,83.66697946472591,29.0905979925941,0.09523717284416938
P0307,P0307_03.jpg,P0307_03.jpg,.jpg,JPEG,L,1,8-bit,638172,623.215,0.60861,2032,2439,0.833128,4956048,0.0,255.0,255.0,70.04704050485387,33.0,69.8822287572404,23.0,112.0,89.0,6.0,16.0,215.0,235.0,199.0,229.0,6.7586259841918945,69.8822287572404,54.6601828512133,3.104166868440338,0.47673065313330293
P0308,P0308_01.jpg,P0308_01.jpg,.jpg,JPEG,L,1,8-bit,545253,532.474,0.51999,2032,2439,0.833128,4956048,0.0,255.0,255.0,40.532228299645205,19.0,50.65776896142726,14.0,28.0,14.0,0.0,8.0,169.0,196.0,161.0,196.0,5.946717262268066,50.65776896142726,42.80157676458817,13.291739708735669,0.07570548146426347
P0308,P0308_02.jpg,P0308_02.jpg,.jpg,JPEG,L,1,8-bit,540996,528.316,0.51593,2032,2439,0.833128,4956048,0.0,255.0,255.0,40.78771230625692,17.0,50.42293365571545,13.0,41.0,28.0,0.0,7.0,165.0,193.0,158.0,193.0,6.0037126541137695,50.42293365571545,47.02114843015517,18.147261689152323,0.08066911377775196
P0309,P0309_01.jpg,P0309_01.jpg,.jpg,JPEG,L,1,8-bit,686579,670.487,0.65477,2592,1270,2.040945,3291840,0.0,255.0,255.0,88.12403519004569,45.0,80.17318964533591,17.0,169.0,152.0,5.0,9.0,221.0,245.0,212.0,240.0,7.060778617858887,80.17318964533591,372.1924291227502,9.990673908816953,1.248632983377078
P0310,P0310_01.jpg,P0310_01.jpg,.jpg,JPEG,L,1,8-bit,559850,546.729,0.53391,2032,2439,0.833128,4956048,0.0,255.0,255.0,41.77691015099127,14.0,56.091477220342895,12.0,38.0,26.0,0.0,4.0,169.0,192.0,165.0,192.0,5.495341777801514,56.091477220342895,42.50009831613951,35.48857880311086,0.04963632313488489
P0310,P0310_02.jpg,P0310_02.jpg,.jpg,JPEG,L,1,8-bit,585590,571.865,0.55846,1784,2600,0.686154,4638400,0.0,255.0,255.0,57.610618101069335,14.0,69.50777027552664,12.0,104.0,92.0,0.0,2.0,198.0,223.0,196.0,223.0,6.04719352722168,69.50777027552664,41.07005662675132,27.619480855467405,0.1446619523973784
P0311,P0311_01.jpg,P0311_01.jpg,.jpg,JPEG,L,1,8-bit,643948,628.855,0.61412,2224,2720,0.817647,6049280,0.0,255.0,255.0,37.31885811203978,5.0,63.26250080940202,4.0,21.0,17.0,0.0,0.0,182.0,203.0,182.0,203.0,5.082598686218262,63.26250080940202,82.06747829179254,73.42650695619974,0.04559220270842149
P0311,P0311_02.jpg,P0311_02.jpg,.jpg,JPEG,L,1,8-bit,747356,729.84,0.71273,2104,2510,0.838247,5281040,0.0,255.0,255.0,55.75887685001439,17.0,68.98098089412152,12.0,89.0,77.0,0.0,5.0,198.0,220.0,193.0,220.0,6.367428779602051,68.98098089412152,129.00580121440657,28.90826428127793,0.11187190401890537
P0312,P0312_01.jpg,P0312_01.jpg,.jpg,JPEG,L,1,8-bit,728889,711.806,0.69512,2032,2439,0.833128,4956048,0.0,255.0,255.0,62.80394620875342,27.0,66.01978658595107,25.0,86.0,61.0,2.0,14.0,203.0,227.0,189.0,225.0,6.044024467468262,66.01978658595107,158.84686698334738,4.3713862335473745,0.19854529253953956
P0312,P0312_02.jpg,P0312_02.jpg,.jpg,JPEG,L,1,8-bit,680618,664.666,0.64909,2032,2439,0.833128,4956048,0.0,255.0,255.0,61.195563077678024,18.0,71.72223432945181,16.0,110.0,94.0,0.0,8.0,207.0,227.0,199.0,227.0,5.857620716094971,71.72223432945181,104.30926291851799,11.437358960203776,0.202822894370676
P0313,P0313_01.jpg,P0313_01.jpg,.jpg,JPEG,L,1,8-bit,627831,613.116,0.59875,2032,2439,0.833128,4956048,0.0,255.0,255.0,56.66649394840405,27.0,58.54108134879819,25.0,40.0,15.0,4.0,15.0,185.0,210.0,170.0,206.0,5.662275314331055,58.54108134879819,61.77407263582842,3.337275990870145,0.058191526797157736
P0313,P0313_02.jpg,P0313_02.jpg,.jpg,JPEG,L,1,8-bit,664290,648.721,0.63352,2032,2439,0.833128,4956048,0.0,255.0,255.0,52.073131051192405,20.0,64.60760171255585,11.0,92.0,81.0,0.0,0.0,192.0,225.0,192.0,225.0,6.412405014038086,64.60760171255585,51.45040754638708,28.109332274425107,0.01594012003112157
P0314,P0314_01.jpg,P0314_01.jpg,.jpg,JPEG,L,1,8-bit,1059202,1034.377,1.01013,2032,2439,0.833128,4956048,0.0,255.0,255.0,57.178079187287935,12.0,66.85483251083316,7.0,118.0,111.0,0.0,0.0,183.0,207.0,183.0,207.0,6.380553245544434,66.85483251083316,535.5616641522431,52.909616694592145,0.07939793964868783
P0314,P0314_02.jpg,P0314_02.jpg,.jpg,JPEG,L,1,8-bit,1059965,1035.122,1.01086,2032,2439,0.833128,4956048,0.0,255.0,255.0,59.37060335170281,11.0,71.1053269068438,6.0,113.0,107.0,0.0,0.0,202.0,229.0,202.0,229.0,6.529583930969238,71.1053269068438,329.3800438328325,53.78626276420244,0.33310815391618487
P0315,P0315_01.jpg,P0315_01.jpg,.jpg,JPEG,L,1,8-bit,629591,614.835,0.60042,2032,2439,0.833128,4956048,0.0,255.0,255.0,65.75986330237318,38.0,56.269198159868665,30.0,79.0,49.0,15.0,23.0,188.0,210.0,165.0,195.0,6.4907402992248535,56.269198159868665,55.95604960026041,0.5527387951044865,0.07800570131685569
P0315,P0315_02.jpg,P0315_02.jpg,.jpg,JPEG,L,1,8-bit,637291,622.354,0.60777,2032,2439,0.833128,4956048,0.0,255.0,255.0,55.56887503914409,24.0,53.95600257439469,20.0,102.0,82.0,4.0,12.0,163.0,188.0,151.0,184.0,6.199498653411865,53.95600257439469,48.12463283970771,5.20822235781413,0.06672655309230258
P0316,P0316_01.jpg,P0316_01.jpg,.jpg,JPEG,L,1,8-bit,621953,607.376,0.59314,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.30444539681617,17.0,55.90759729099691,12.0,49.0,37.0,0.0,5.0,170.0,192.0,165.0,192.0,6.120584487915039,55.90759729099691,66.69040886370165,25.397796792928563,0.05252168663418918
P0316,P0316_02.jpg,P0316_02.jpg,.jpg,JPEG,L,1,8-bit,644943,629.827,0.61507,2032,2439,0.833128,4956048,0.0,255.0,255.0,71.32981460227988,39.0,61.529937008532336,35.0,101.0,66.0,4.0,18.0,205.0,234.0,187.0,230.0,6.717254638671875,61.529937008532336,55.499337751609254,2.9049355454184465,0.5961806665310747
P0317,P0317_01.jpg,P0317_01.jpg,.jpg,JPEG,L,1,8-bit,609452,595.168,0.58122,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.98654290676765,21.0,57.2229184077609,19.0,72.0,53.0,1.0,10.0,175.0,201.0,165.0,200.0,5.8482842445373535,57.2229184077609,50.49870730626847,7.745102549450691,0.06386136696012629
P0317,P0317_02.jpg,P0317_02.jpg,.jpg,JPEG,L,1,8-bit,663582,648.029,0.63284,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.52917485867772,22.0,52.88338637153937,19.0,61.0,42.0,0.0,7.0,168.0,203.0,161.0,203.0,6.04746675491333,52.88338637153937,66.9881936162505,9.586368009349384,0.08381678304972026
P0318,P0318_01.jpg,P0318_01.jpg,.jpg,JPEG,L,1,8-bit,1025935,1001.89,0.97841,2848,2439,1.167692,6946272,0.0,255.0,255.0,65.70731336175722,25.0,66.61785277535324,17.0,131.0,114.0,0.0,8.0,188.0,210.0,180.0,210.0,6.795467376708984,66.61785277535324,55.54936835218455,10.402774322687048,0.052171870033307075
P0318,P0318_02.jpg,P0318_02.jpg,.jpg,JPEG,L,1,8-bit,595858,581.893,0.56825,1832,2439,0.751128,4468248,0.0,255.0,255.0,68.42712826145728,33.0,59.25100952027275,31.0,107.0,76.0,10.0,21.0,190.0,216.0,169.0,206.0,6.328707695007324,59.25100952027275,57.02633408547563,1.6363236776472567,0.1409948597302567
P0318,P0318_03.jpg,P0318_03.jpg,.jpg,JPEG,L,1,8-bit,535852,523.293,0.51103,1772,2438,0.726825,4320136,0.0,255.0,255.0,47.486651809109716,9.0,67.9943872003984,6.0,66.0,60.0,0.0,0.0,207.0,235.0,207.0,235.0,6.097337245941162,67.9943872003984,68.89639581846647,60.772392350611184,0.6021338217130201
P0319,P0319_01.jpg,P0319_01.jpg,.jpg,JPEG,L,1,8-bit,648754,633.549,0.6187,2032,2439,0.833128,4956048,0.0,255.0,255.0,66.68763014401797,42.0,53.03105003245111,30.0,80.0,50.0,18.0,24.0,180.0,205.0,156.0,187.0,6.732792854309082,53.03105003245111,57.661285308255074,0.20629340151669234,0.07580636829990348
P0319,P0319_02.jpg,P0319_02.jpg,.jpg,JPEG,L,1,8-bit,646094,630.951,0.61616,2032,2439,0.833128,4956048,0.0,255.0,255.0,56.884256770717315,26.0,57.89571535989775,20.0,78.0,58.0,6.0,14.0,181.0,207.0,167.0,201.0,6.450558185577393,57.89571535989775,53.06366959441322,4.04201089254987,0.0821622389452241
P0320,P0320_01.jpg,P0320_01.jpg,.jpg,JPEG,L,1,8-bit,872294,851.85,0.83188,2800,2439,1.148011,6829200,0.0,255.0,255.0,38.15055453054531,11.0,54.917861566487666,8.0,40.0,32.0,0.0,0.0,168.0,195.0,168.0,195.0,5.681247234344482,54.917861566487666,56.93884638620081,65.70093129502723,0.037954665260938325
P0321,P0321_01.jpg,P0321_01.jpg,.jpg,JPEG,L,1,8-bit,470776,459.742,0.44897,2216,1299,1.705928,2878584,0.0,255.0,255.0,53.221905631379876,15.0,66.74764207036567,4.0,89.0,85.0,0.0,0.0,197.0,227.0,197.0,227.0,6.533578872680664,66.74764207036567,86.81949569778303,48.1739633097384,0.3201574107269407
P0322,P0322_01.jpg,P0322_01.jpg,.jpg,JPEG,L,1,8-bit,437934,427.67,0.41765,2100,1206,1.741294,2532600,0.0,255.0,255.0,61.158060096343675,19.0,72.83820520628205,6.0,114.0,108.0,0.0,0.0,206.0,234.0,206.0,234.0,6.708093166351318,72.83820520628205,171.5243929016022,46.27173655531864,0.5144910368790966
P0323,P0323_01.jpg,P0323_01.jpg,.jpg,JPEG,L,1,8-bit,420788,410.926,0.40129,2116,1142,1.85289,2416472,0.0,255.0,255.0,69.28666047030546,34.0,73.37955214957385,10.0,131.0,121.0,0.0,0.0,210.0,239.0,210.0,239.0,6.991753578186035,73.37955214957385,262.83333321988323,39.34785919307156,0.7567644069536084
P0324,P0324_01.jpg,P0324_01.jpg,.jpg,JPEG,L,1,8-bit,724522,707.541,0.69096,2032,2439,0.833128,4956048,0.0,255.0,255.0,69.04962300607258,40.0,59.71278236872051,25.0,116.0,91.0,9.0,17.0,185.0,207.0,168.0,198.0,6.924387454986572,59.71278236872051,147.00743168542596,2.027381494287384,0.05845383256982176
P0324,P0324_02.jpg,P0324_02.jpg,.jpg,JPEG,L,1,8-bit,747098,729.588,0.71249,2032,2439,0.833128,4956048,0.0,255.0,255.0,75.33227563574849,32.0,72.24121878184621,22.0,144.0,122.0,0.0,1.0,211.0,239.0,210.0,239.0,7.064520835876465,72.24121878184621,84.69340737367735,11.483827436699563,0.8038057742782153
